"uuid"	"title"	"abstract"
"a0fc50f8-0f52-45ad-9334-06bd52c43928"	"Peta Tanah (Desa) Pasarminggu, Djatipadang, Ragunan, Djagakarsa (Indonesia)"	"Include:
Peta Tanah (Desa) Pasarminggu, Djatipadang, Ragunan, Djagakarsa (10 000)"
"1f0b3800-774b-4760-b9ae-f46301adf6c9"	"Peta Tanah Detail (Desa) Sindangbaranghilir (Indonesia)"	"Include:
Peta Tanah Detail (Desa) Sindangbaranghilir (10 000)"
"e697f36e-2217-4e40-8e63-ee11314198de"	"Peta Tanah Eksplorasi"	"Sumatera Bagia Utara (1 000 000); (Sheet North and South)"
"e697f36e-2217-4e40-8e63-ee11314198de"	"Peta Tanah Eksplorasi"	"Sumatera Bagia Utara (1 000 000); (Sheet North and South)"
"0fa4341d-40bb-4c9e-8b6c-ed47b93c237f"	"Peta Tanah (Perkebunan Karet) Tjibodas (Indonesia)"	"Include:
Peta Tanah (Perkebunan Karet) Tjibodas (5 000)"
"63e86a83-ddfd-406a-9eb5-d14b79e031e4"	"Peta Tegakan Hutan Indonesia (Kalimantan - Indonesia)"	"Land use map of Kalimantan"
"8cd576cb-02ff-4d6e-a971-35f5ba384e93"	"Peta Tegakan Hutan Indonesia (Sumatra - Indonesia)"	"Land use map of Sumatra"
"54e9b933-f2f5-4871-bcb2-7d52d9fefb07"	"Projek Pengairan (Irrigation Project) - Soil Map of Djatiluhur (Indonesia)"	"Soil Map of Djatiluhur (250 000)"
"f00ce010-88fd-11da-a88f-000d939bc5d8"	"Soil associations of Java Madura and Bali"	"Soil associations of Java,  Madura and Bali"
"f00eb4d0-88fd-11da-a88f-000d939bc5d8"	"South Sulawesi (major soil groups, Land capability, Present land use; Recommended land use) (Indonesia)"	"Major soil groups, Land capability, Present land use; Recommended land use-"
"bbc227f6-0902-4cc1-8df1-6e4581ffebca"	"Survey map Crop-Plan of Wood Species Java and Madura (Indonesia)"	"Include:
Survey map Crop-Plan of Wood Species Java and Madura (Land Use) (1 000 000)"
"f2c7ba50-88fd-11da-a88f-000d939bc5d8"	"Distribution of saline and salt-affected soils in Israel"	"Distribution of saline and salt-affected soils in Israel"
"f2e1f910-88fd-11da-a88f-000d939bc5d8"	"Geological map"	"Geological map"
"f2f55a00-88fd-11da-a88f-000d939bc5d8"	"Geological map of Safad region"	"Geological map of Safad region"
"f2f55a00-88fd-11da-a88f-000d939bc5d8"	"Geological map of Safad region"	"Geological map of Safad region"
"d73b6bb0-88fd-11da-a88f-000d939bc5d8"	"Geological photomap (Israel)"	"Special Publication No 2"
"f2c9dd30-88fd-11da-a88f-000d939bc5d8"	"Soil associations"	"Soil associations"
"f2de0170-88fd-11da-a88f-000d939bc5d8"	"Soil map"	"Soil map"
"f2dfd630-88fd-11da-a88f-000d939bc5d8"	"Soil map, Atlas of Israel II/3"	"Include:
Distribution of soils affected by salinity (200000)"
"5851cb44-a01f-41f7-81ad-d117641f92f3"	"Carte internationale du tapis végétal et des conditions écologiques; International map of the vegetation (Allahabad - India)"	"Include inset maps  (5000000)  for the following areas:
Allahabad (Administrative, Soils, Geology, Climate, Crops, land Use);"
"3f799512-0ad6-4c87-b680-4d0b68c75254"	"Carte internationale du tapis végétal et des conditions écologiques; International map of the vegetation (Cape Comorin - India)"	"Include inset maps  (5000000)  for the following areas:
Cape Comorin (Administrative, Soils, Geology, Climate, Crops, land Use)"
"866dc7c0-b4d8-43c9-a574-f02414a5d503"	"Carte internationale du tapis végétal et des conditions écologiques; International map of the vegetation (Jagannath - India)"	"Include inset maps  (5000000)  for the following areas:
Jagannath (Soils, Geology, Administrative, Land Use)"
"3d79f1de-7fa2-45fc-a956-8032bb75b483"	"Carte internationale du tapis végétal et des conditions écologiques; International map of the vegetation (Kathiawar - India)"	"Include inset maps  (5000000)  for the following areas:
Kathiawar (Geology, Soils, Administrative, Land Use);"
"2e25b48f-4d8a-43aa-89be-e6aaf598c6cb"	"Carte internationale du tapis végétal et des conditions écologiques; International map of the vegetation (Orissa - India)"	"Include inset maps  (5000000)  for the following areas:
Orissa (Administrative, Soils, Geology, Climate, Crops, Land Use)"
"2b3c59a2-4e34-4253-8e3e-00fd4f424149"	"Carte internationale du tapis végétal et des conditions écologiques; International map of the vegetation (Rajasthan - India)"	"Include inset maps  (5000000)  for the following areas:
Rajasthan  (Administrative, Soils, Climate, Geology, Land Use)"
"ce1632d5-a598-4c21-9d9e-1c986d9e3839"	"Carte internationale du tapis végétal et des conditions écologiques; International map of the vegetation (Satpura - India)"	"Include inset maps  (5000000)  for the following areas:
Satpura (Administrative, Soils, Geology, Land Use);"
"3e7569c6-2f1a-4a71-a0bc-e1da26944277"	"Carte internationale du tapis végétal et des conditions écologiques; International map of the vegetation (Wainganga - India)"	"Include inset maps  (5000000)  for the following areas:
Wainganga ( Administrative, Soils, Geology, Climate, Crops, Land Use);"
"f1c628d0-88fd-11da-a88f-000d939bc5d8"	"Geological map of India"	"Manual of the Geology of India and Burma (3rd ed.)"
"e5bfd9f0-88fd-11da-a88f-000d939bc5d8"	"Geological map of India"	"Geological map of India"
"ebe55670-88fd-11da-a88f-000d939bc5d8"	"Geology of the Cuddapah Basin, South India"	"Geology of the Cuddapah Basin, South India"
"ebf7f410-88fd-11da-a88f-000d939bc5d8"	"Hydro-geological map of Doon Valley, based on photo-interpretation and field check (India)"	"Hydro-geological map of Doon Valley, based on photo-interpretation and field check"
"c7fa6430-88fd-11da-a88f-000d939bc5d8"	"Hydrogeological map of India"	"Hydrogeological map of India"
"c51e6d60-88fd-11da-a88f-000d939bc5d8"	"Punjab Soils (India)"	"Punjab Soils"
"f1c45410-88fd-11da-a88f-000d939bc5d8"	"Soil classificational units - their taxonomic units (USDA) and major problems over a part of northern plains of India (Indo-Gangetic plains)"	"Include:
Soil & land use distribution over a part of Northern plains"
"d55c7280-88fd-11da-a88f-000d939bc5d8"	"Soil map of India"	"Soil Taxonomy"
"ffa9e8a3-d039-4cce-922b-6d11db6c5256"	"Soil Map of India"	"Soil Map of India"
"ef6cc23c-6531-4783-8b97-bf08d19b1d1e"	"Soils Map of India"	"General Distribution of Soils (8 500 000)"
"d7531260-88fd-11da-a88f-000d939bc5d8"	"South Asia, Rice area planted by culture type"	"Coverage: India, Pakistan, Bangladesh-"
"f2617e70-88fd-11da-a88f-000d939bc5d8"	"A provisional land use map of Iran"	"A provisional land use map of Iran"
"f20d9210-88fd-11da-a88f-000d939bc5d8"	"Carte de la végétation naturelle de l'Iran"	"Include:
Moyenne de pluviosité annuelle (inset map),
Carte des reliefs de lÍran (inset map)"
"96d5c694-80b7-4e00-ba33-d2a392406a9e"	"Generalized soil map of Iran"	"Generalized soil map of Iran"
"473e3b39-5b74-439a-8bfa-6136ca773a71"	"Soil Map of Iran in Arabic"	"Soil Map of Iran in Arabic; (4 Sheets)"
"473e3b39-5b74-439a-8bfa-6136ca773a71"	"Soil Map of Iran in Arabic"	"Soil Map of Iran in Arabic; (4 Sheets)"
"473e3b39-5b74-439a-8bfa-6136ca773a71"	"Soil Map of Iran in Arabic"	"Soil Map of Iran in Arabic; (4 Sheets)"
"473e3b39-5b74-439a-8bfa-6136ca773a71"	"Soil Map of Iran in Arabic"	"Soil Map of Iran in Arabic; (4 Sheets)"
"eb6b402d-759b-4e22-bbc2-f3b367b8cb90"	"Soil Potentiality Map of Iran"	"Soil Potentiality Map of Iran (2 500 000)"
"710bb6c8-be07-45ca-bcc2-6c2a38bed2a3"	"Jamaica 1:50 000, Geological sheet 22 - Above Rocks"	"Series DOS 1177"
"d7344b27-6fab-4db0-843e-d68f9e04e957"	"Jamaica 1:50 000, Geology sheet 25 - kingston"	"Series DOS 1177"
"f9282c08-31d2-4290-91b5-34326b5a502d"	"Jamaica, land use 1983-84"	"Include:
Jamaica, land use 1983-84"
"b6d3c01a-2819-4a85-bc60-65101bc6363d"	"Jamaica, land use Eastern St-Thomas 1983-84"	"Include:
Jamaica land use, Eastern St-Thomas 1983-84 (100 000)"
"dea8d180-88fd-11da-a88f-000d939bc5d8"	"Distribution of the late Quaternary pyroclastic deposit in Hokkaido (Japan)"	"Distribution of the late Quaternary pyroclastic deposit in Hokkaido"
"f1d6a390-88fd-11da-a88f-000d939bc5d8"	"Geomorphological land classification map, Iwata & Kakezuka (Japan)"	"Geomorphological land classification map, Iwata & Kakezuka-"
"f1d459a0-88fd-11da-a88f-000d939bc5d8"	"Physiography (Japan)"	"Physiography"
"07112d78-b39d-47b9-a2c5-7a573ba8647a"	"Reconnaissance soil survey, Kanto plain area (Fuji-San - Japan)"	"Include:
Fuji-San (29)"
"830b75c0-bc34-49c2-9e3b-31aa7fab0b1b"	"Reconnaissance soil survey, Kanto plain area (Hitachi - Japan)"	"Include:
Hitachi  (22)"
"55ab665d-c500-42e6-a110-0b8a03ae2b00"	"Reconnaissance soil survey, Kanto plain area (Nagano - Japan)"	"Include:
Nagano (20)"
"69f3859b-4104-4f5e-9873-a989885b527d"	"Reconnaissance soil survey, Kanto plain area (Nikko - Japan)"	"Include:
Nikko (21)"
"84bd8e58-4f52-454b-9fdf-06968910f005"	"Reconnaissance soil survey, Kanto plain area (Numasawa-Numa - Japan)"	"Include:
Numasawa-Numa  (15)"
"3bc9bd9f-65b4-4dc4-96a9-83aaea98a141"	"Reconnaissance soil survey, Kanto plain area (O-Shima - Japan)"	"Include:
O-Shima (42)"
"71b96a2b-fe98-4d60-8a8e-b3606e681244"	"Reconnaissance soil survey, Kanto plain area (Tokyo - Japan)"	"Include:
Tokyo (30)"
"de72f470-88fd-11da-a88f-000d939bc5d8"	"Soil map of Hidaka Subprefecture, Hokkaido"	"Soil map of Hidaka Subprefecture, Hokkaido"
"b17053f0-f602-4a84-a277-a3ffe45ebdbe"	"Soil maps Iwata & Kakezuka"	"Soil maps Iwata & Kakezuka"
"122dbec5-a1ce-4c9b-884b-35cb5c45748e"	"Soil maps Shiraoi"	"Soil maps Shiraoi"
"45b2bdb2-713a-4c33-b17a-a91bb85867db"	"Subsurface geological maps, Iwata & Kakezuka (Japan)"	"Subsurface geological maps Iwata & Kakezuka"
"a4a41a0e-4a6f-48f5-a854-4b63d219fdd8"	"Subsurface geological maps, Shiraoi - Japan"	"Subsurface geological maps, Shiraoi"
"e5a6aca0-88fd-11da-a88f-000d939bc5d8"	"Bassin inférieur du Mékong; Carte de l'occupation du sol; Land use map"	"Coverage: Cambodia, Laos, Thailand"
"ce68a980-88fd-11da-a88f-000d939bc5d8"	"Inventaire forestier des terres basses du versant occidental des monts Cardamones"	"Include:
Sols et utilisation des terres,
Types forestiers et plan d'exploitation forestiere."
"f2574540-88fd-11da-a88f-000d939bc5d8"	"Carte pédologique d'Anjouan (Comoros)"	"Carte pédologique d'Anjouan (Soil Map)"
"def802f0-88fd-11da-a88f-000d939bc5d8"	"General soil map of Cheju Do (Korea)"	"Include:
General land form of Che Ju Do  (500 000) -
Temperature and precipitation changes in the vicinity of Che Ju Do  (500000)- 
General geologic map of Che Ju Do (500000)"
"def3e440-88fd-11da-a88f-000d939bc5d8"	"General soil map of Chung Chong Nam Do (Korea)"	"Include:
Temperature and precipitation changes (1 000 000) -
General land form (1 000 000) -
General geological map (1 000 000)"
"d7309640-88fd-11da-a88f-000d939bc5d8"	"General soil map of the Lower Mekong Basin (nomenclature acc. to FAO/Unesco Soil map of the World) - (Cambodia)"	"Coverage:
Laos, Cambodia, Vietnam, Thailand
Includes:
General Land capability map"
"df4c8b90-88fd-11da-a88f-000d939bc5d8"	"Carte agricole du Liban avec divers aspects météorologique-touristique-administratif et social  (3ème édition)"	"Carte agricole du Liban avec divers aspects météorologique-touristique-administratif et social  (3ème édition)"
"df2f1880-88fd-11da-a88f-000d939bc5d8"	"Carte de reconnaissance des sols du Liban"	"Carte de reconnaissance des sols du Liban"
"c4e534f0-88fd-11da-a88f-000d939bc5d8"	"Carte des aptitudes - Région de Saida (Lebanon)"	"Lebanon Land suitability map : Saida> Description of the mapping units"
"c4e534f0-88fd-11da-a88f-000d939bc5d8"	"Carte des aptitudes - Région de Saida (Lebanon)"	"Lebanon Land suitability map : Saida> Description of the mapping units"
"df639600-88fd-11da-a88f-000d939bc5d8"	"Carte forestière, Liban, au 200.000"	"Carte forestière, Liban, au 200 000e"
"f26db370-88fd-11da-a88f-000d939bc5d8"	"Carte géologique du Liban"	"Carte géologique du Liban"
"cf8d2c50-88fd-11da-a88f-000d939bc5d8"	"Carte hydrogéologique du Liban"	"Include:
Carte des opérations dressée par le projet d''étude des eaux souterraines au Liban en mars 1968,
Carte pluviométrique  (1 000 000),
Carte des ressources potentielles  (1 000 000),"
"e94c5c10-88fd-11da-a88f-000d939bc5d8"	"Lebanon land cover map; Liban: carte d'occupation du sol"	"Lebanon land cover map (12 sheets)"
"e94c5c10-88fd-11da-a88f-000d939bc5d8"	"Lebanon land cover map; Liban: carte d'occupation du sol"	"Lebanon land cover map (12 sheets)"
"e94c5c10-88fd-11da-a88f-000d939bc5d8"	"Lebanon land cover map; Liban: carte d'occupation du sol"	"Lebanon land cover map (12 sheets)"
"e94c5c10-88fd-11da-a88f-000d939bc5d8"	"Lebanon land cover map; Liban: carte d'occupation du sol"	"Lebanon land cover map (12 sheets)"
"e94c5c10-88fd-11da-a88f-000d939bc5d8"	"Lebanon land cover map; Liban: carte d'occupation du sol"	"Lebanon land cover map (12 sheets)"
"e94c5c10-88fd-11da-a88f-000d939bc5d8"	"Lebanon land cover map; Liban: carte d'occupation du sol"	"Lebanon land cover map (12 sheets)"
"e94c5c10-88fd-11da-a88f-000d939bc5d8"	"Lebanon land cover map; Liban: carte d'occupation du sol"	"Lebanon land cover map (12 sheets)"
"e94c5c10-88fd-11da-a88f-000d939bc5d8"	"Lebanon land cover map; Liban: carte d'occupation du sol"	"Lebanon land cover map (12 sheets)"
"e94c5c10-88fd-11da-a88f-000d939bc5d8"	"Lebanon land cover map; Liban: carte d'occupation du sol"	"Lebanon land cover map (12 sheets)"
"e94c5c10-88fd-11da-a88f-000d939bc5d8"	"Lebanon land cover map; Liban: carte d'occupation du sol"	"Lebanon land cover map (12 sheets)"
"e94c5c10-88fd-11da-a88f-000d939bc5d8"	"Lebanon land cover map; Liban: carte d'occupation du sol"	"Lebanon land cover map (12 sheets)"
"e94c5c10-88fd-11da-a88f-000d939bc5d8"	"Lebanon land cover map; Liban: carte d'occupation du sol"	"Lebanon land cover map (12 sheets)"
"f38b3160-88fd-11da-a88f-000d939bc5d8"	"Ceylon showing agriculture (Sri Lanka)"	"Ceylon showing agriculture"
"703377f6-9259-4758-b11b-a2eec026b6eb"	"Kelani-Aruvi area Ceylon (Geological Map - Sri Lanka)"	"Include:
Geology"
"38cbfcd9-6bdd-451e-88bb-ac8b984a1623"	"Kelani-Aruvi area Ceylon (Soil Map - Sri Lanka)"	"Include:
Soils"
"d1b10d88-4c22-4b5f-a2e8-7e79677eaad5"	"Land use and forest cover (Preliminary series) - (Alutgama - Sri Lanka)"	"Include:
Alutgama (Map 64)"
"76190907-285c-49c1-befd-1e38f757a28e"	"Land use and forest cover (Preliminary series) - (Ambalangoda - Sri Lanka)"	"Include:
Ambalangoda (Map 69)"
"dfa4bdb0-88fd-11da-a88f-000d939bc5d8"	"Land use and forest cover (Preliminary series) - (Ambalantota - Sri Lanka)"	"Include:
Ambalantota (Map 71)"
"9eca4573-eca3-4602-8403-7a5acb82fbdf"	"Land use and forest cover (Preliminary series) - (Anuradhapura - Sri Lanka)"	"Include:
Anuradhapura (Map 25)"
"56f63c7e-39fb-4766-9f57-4b0f24b1c0b8"	"Land use and forest cover (Preliminary series) - (Avissawella - Sri Lanka)"	"Include:
Avissawella (Map 53)"
"b8b98eb8-1d01-475a-8b1d-561acb6b2598"	"Land use and forest cover (Preliminary series) - (Batticaloa - Sri Lanka)"	"Include:
Batticaloa (Map 39)"
"94986f8c-4d3e-4bbc-aa3a-4989b521d372"	"Land use and forest cover (Preliminary series) - (Battulu Oya - Sri Lanka)"	"Include:
Battulu Oya (Map 34)"
"9997dca8-81c1-4b07-afa8-fefbc197a6af"	"Land use and forest cover (Preliminary series) - (Buttala - Sri Lanka)"	"Include:
Buttala (Map 62)"
"80b9e499-6f3a-493d-8ec1-c969f157a93c"	"Land use and forest cover (Preliminary series) - (Chempiyanpattu - Sri Lanka)"	"Include:
Chempiyanpattu (Map 3)"
"02b1adca-15f4-4b30-a060-2b12388d129e"	"Land use and forest cover (Preliminary series) - (Chilaw - Sri Lanka)"	"Include:
Chilaw (Map 40)"
"2906321f-f289-456b-9ac5-a4940e5ab914"	"Land use and forest cover (Preliminary series) - (Colombo - Sri Lanka)"	"Include:
Colombo (Map 52)"
"f65ac7cc-0fe5-4c09-b6f2-711f1144eca5"	"Land use and forest cover (Preliminary series) - (Dambulla - Sri Lanka)"	"Include:
Dambulla (Map 30)"
"6fdadf33-b07a-4ac4-bd7a-db8313a06e88"	"Land use and forest cover (Preliminary series) - (Dandagamuwa - Sri Lanka)"	"Include:
Dandagamuwa (Map 41)"
"90029b40-1d50-43ce-96f4-5f84d8a8d2bd"	"Land use and forest cover (Preliminary series) - (Delft - Sri Lanka)"	"Include:
Delft (Map 4)"
"277750c7-0678-49ae-af46-434ae0fa8779"	"Land use and forest cover (Preliminary series) - (Elahera - Sri Lanka)"	"Include:
Elahera (Map 37)"
"c422112a-5766-42c2-9990-7d88fbcfa35a"	"Land use and forest cover (Preliminary series) - (Elephant pass - Sri Lanka)"	"Include:
Elephant pass (Map 6)"
"4a12a567-2725-4ab8-b735-3a5a40530005"	"Land use and forest cover (Preliminary series) - (Galgamuwa - Sri Lanka)"	"Include:
Galgamuwa (Map 29)"
"1a5e82e0-e749-4594-90ec-287e89021aea"	"Land use and forest cover (Preliminary series) - (Galle  - Sri Lanka)"	"Include:
Galle (Map 73)"
"42e07ae9-2e50-48f9-8451-319bc2be83c7"	"Land use and forest cover (Preliminary series) - (Gampaha - Sri Lanka)"	"Include:
Gampaha (Map 47)"
"a7fa161c-1fbd-47f7-84ab-96a088fb1f1e"	"Land use and forest cover (Preliminary series) - (Hambantota - Sri Lanka)"	"Include:
Hambantota (Map 72)"
"c9997cc6-7c83-445b-a2a1-4bbd22c70b8d"	"Land use and forest cover (Preliminary series) - (Hanguranketa - Sri Lanka)"	"Include:
Hanguranketa (Map 49)"
"b0bf188c-14bb-4925-ba1c-a01df86b869e"	"Land use and forest cover (Preliminary series) - (Haputale - Sri Lanka)"	"Include:
Haputale (Map 61)"
"f10be850-7617-45a4-b561-a85e098cb1ed"	"Land use and forest cover (Preliminary series) - (Hatton - Sri Lanka)"	"Include:
Hatton (Map 54)"
"dcc718a7-2486-4c86-a110-6abf85ef70db"	"Land use and forest cover (Preliminary series) - (Horana - Sri Lanka)"	"Include:
Horana (Map 59)"
"8a9c647d-2682-47be-ba54-834cc1c13805"	"Land use and forest cover (Preliminary series) - (Horowupotana - Sri Lanka)"	"Include:
Horowupotana (Map 21)"
"c3ea0461-1603-4993-869c-26f118d06c01"	"Land use and forest cover (Preliminary series) - (Iranamadu - Sri Lanka)"	"Include:
Iranamadu (Map 8)"
"fa2556bc-77fd-4dda-8b39-841cfd8c2520"	"Land use and forest cover (Preliminary series) - (Kala-Oya - Sri Lanka)"	"Include:
Kala-Oya (Map 24)"
"e12371b3-2b5b-43c7-8c33-a6f4f2c60a2e"	"Land use and forest cover (Preliminary series) - (Kalkudah - Sri Lanka)"	"Include:
Kalkudah (Map 33)"
"4ce595f0-51d3-4ccd-90c0-f83ae2dd7771"	"Land use and forest cover (Preliminary series) - (Kalmunai - Sri Lanka)"	"Include:
Kalmunai (Map 45)"
"207b0e88-0970-41e0-93b5-d06a06aaf636"	"Land use and forest cover (Preliminary series) - (Kalpitiya - Sri Lanka)"	"Include:
Kalpitiya (Map 23)"
"aba8584b-8911-442e-be72-bb650d690d7c"	"Land use and forest cover (Preliminary series) - (Kandy - Sri Lanka)"	"Include:
Kandy (Map 48)"
"56d9a68e-6047-4270-a31b-900a74c3d7f8"	"Land use and forest cover (Preliminary series) - (Kataragama - Sri Lanka)"	"Include:
Kataragama (Map 67)"
"041fb19e-a16c-432c-9a49-a1e5176ba8b6"	"Land use and forest cover (Preliminary series) - (Kaudulla - Sri Lanka)"	"Include:
Kaudulla (Map 26)"
"ef7de940-fe68-4e8b-a7ec-6614c3476b9c"	"Land use and forest cover (Preliminary series) - (Kokkilai - Sri Lanka)"	"Include:
Kokkilai (Map 13)"
"e5e2d4da-6891-495f-9eb7-2857e93a7159"	"Land use and forest cover (Preliminary series) - (Ktahiraveli - Sri Lanka)"	"Include:
Ktahiraveli (Map 27)"
"dc7c76b4-761d-491c-a9e1-ac4bbf42d4dc"	"Land use and forest cover (Preliminary series) - (Kudremalai - Sri Lanka)"	"Include:
Kudremalai (Map 18)"
"a1f5e580-dfe1-45b8-8b64-5371d4297683"	"Land use and forest cover (Preliminary series) - (Kurunegala - Sri Lanka)"	"Include:
Kurunegala (Map 42)"
"3f7f2562-59da-4fd9-8f49-c3e184a5434a"	"Land use and forest cover (Preliminary series) - (Mantai  - Sri Lanka)"	"Include:
Mantai (Map 11)"
"77fb6b69-6d43-4239-8177-d4ed45af3e1b"	"Land use and forest cover (Preliminary series) - (Marichchukkaddi - Sri Lanka)"	"Include:
Marichchukkaddi (Map 19)"
"e7f6f725-1c3e-42f1-8851-52d0e2a20c2d"	"Land use and forest cover (Preliminary series) - (Maya-Oya - Sri Lanka)"	"Include:
Maya-Oya (Map 44)"
"b43ea77d-c151-431a-b65e-cd9614f50d63"	"Land use and forest cover (Preliminary series) - (Medawachchiya - Sri Lanka)"	"Include:
Medawachchiya (Map 20)"
"ca1f77b0-55e7-4888-84e3-79170d95936d"	"Land use and forest cover (Preliminary series) - (Morawaka - Sri Lanka)"	"Include:
Morawaka (Map 70)"
"477b278a-b72e-43b0-9e80-2a64cf125377"	"Land use and forest cover (Preliminary series) - (Mullaittivu - Sri Lanka)"	"Include:
Mullaittivu (Map 9)"
"09016853-4659-4134-b049-9d03fc429eb0"	"Land use and forest cover (Preliminary series) - (Murunkan - Sri Lanka)"	"Include:
Murunkan (Map 14)"
